web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707687156-756;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-4525906;Baskets Stan Smith;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4525906_uploaded_image1_1704321204.jpg
1707687164-757;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4525905;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687173-758;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4524057;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687187-759;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4524070;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687194-760;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4521652;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687201-761;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4521660;Chaussures homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687209-762;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4521662;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687216-763;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4521679;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687224-764;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4521683;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687232-765;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4518394;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687242-766;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4518399;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687259-767;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4558560;Chaussures hommes;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687263-768;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4553096;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687270-769;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4553095;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687278-770;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4553104;Chaussures homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687285-771;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4553122;Chaussures homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687291-772;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4554902;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687297-773;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4554903;Chaussures  homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687303-774;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4554900;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687310-775;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4554908;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687318-776;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4516011;Chaussures homme;16 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687324-777;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4516019;Chaussures homme;13 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687332-778;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4516028;Chaussures homme;14 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687339-779;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4534147;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687347-780;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536258;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687355-781;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536247;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687367-782;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536240;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687379-783;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536243;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687386-784;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536246;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687403-785;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4544876;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687424-786;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-original-4536265;Chaussures original;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687442-787;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4536262;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687450-788;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4544887;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687456-789;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4556348;Chaussures homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687465-790;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4544894;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687473-791;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabees-4544912;Chaussures Wallabees;16 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544912_uploaded_image1_1705254624.jpg
1707687481-792;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4544918;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687489-793;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border19jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4544916;Chaussures homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707687496-794;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border17jours;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-en-cuir-4562289;Mocassins en cuir;6 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4562289_uploaded_image1_1706184237.jpg
1707687505-795;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border17jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4562352;Chaussures hommes;Prix sur demande;Diamalaye 1, Dakar, Sénégal;https://images.coinafrique.com/thumb_4562763_uploaded_image2_1706199055.jpeg
1707687516-796;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border17jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4562763;Chaussures homme;Prix sur demande;Diamalaye 1, Dakar, Sénégal;https://images.coinafrique.com/thumb_4562763_uploaded_image2_1706199055.jpeg
1707687533-797;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border15jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4565430;Chaussures homme;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4587556_uploaded_image1_1707568258.jpg
1707687545-798;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border14jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-tn-4566341;Chaussures TN;22 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4566341_uploaded_image1_1706446926.jpg
1707687553-799;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border14jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-11-4566347;Chaussures Jordan 11;24 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4566347_uploaded_image1_1706447424.jpg
1707687562-800;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border14jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-force-one-4566352;Chaussures Air Force One;22 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4566352_uploaded_image1_1706447747.jpg
1707687571-801;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border14jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-4566640;Chaussures Nike;35 899 CFA;Kaolack, Sénégal;https://images.coinafrique.com/thumb_4566640_uploaded_image1_1706464725.jpg
1707687577-802;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border13jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-4567054;Chaussures Reebok;39 000 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_4567055_uploaded_image1_1706497814.jpg
1707687583-803;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border13jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-royal-4567055;Chaussures Reebok Royal;39 000 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_4567055_uploaded_image1_1706497814.jpg
1707687590-804;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border12jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-6-4568549;Chaussures Jordan 6;15 000 CFA;Sicap foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4568549_uploaded_image1_1706586177.jpg
1707687598-805;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border12jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-force-1-4569854;Chaussures Air Force 1;30 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4569854_uploaded_image1_1706645736.jpg
1707687606-806;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border11jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-ogiy-4570121;Chaussures Ogiy;20 000 CFA;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_4570121_uploaded_image2_1706663375.jpeg
1707687612-807;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border10jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4571902;Chaussures homme;30 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707687619-808;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border9jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-4574224;Chaussures orthopédiques;25 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4574224_uploaded_image2_1706844770.jpeg
1707687629-809;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border9jours;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4574955;Sandales homme;15 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4574955_uploaded_image1_1706877016.jpg
1707687639-810;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border9jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4575543;Chaussures homme;3 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687652-811;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border8jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-loding-richelieu-4576994;Chaussures Loding richelieu;58 000 CFA;Ngor, Dakar, Sénégal;https://images.coinafrique.com/thumb_4576994_uploaded_image1_1706985620.jpg
1707687668-812;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border7jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4577287;Chaussures homme;3 000 CFA;Thies, Sénégal;https://images.coinafrique.com/thumb_4577287_uploaded_image1_1707011066.jpg
1707687677-813;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border6jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4535386;Chaussures homme;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687683-814;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border5jours;https://sn.coinafrique.com/annonce/chaussures-homme/babouche-en-cuire-4580621;Babouche en cuire;12 000 CFA;Touba, Sénégal;https://images.coinafrique.com/thumb_4580621_uploaded_image1_1707213007.jpg
1707687690-815;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border5jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-homme-4580944;Chaussures Berluti  homme;30 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg
1707687698-816;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border5jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-4580950;Chaussures Berluti;30 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4580950_uploaded_image1_1707221652.jpg
1707687704-817;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border4jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4582768;Chaussures homme;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4582768_uploaded_image1_1707307535.jpg
1707687714-818;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border3jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4584280;Chaussures homme;13 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687722-819;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border3jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4584299;Chaussures homme;13 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687728-820;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border3jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4584303;Chaussures  homme;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687735-821;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-homme-4575650;Tapettes homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4575650_uploaded_image1_1706905417.jpg
1707687746-822;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-og-louboutin-4565781;Chaussures OG Louboutin;50 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4565781_uploaded_image1_1706390840.jpg
1707687753-823;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4570749;Baskets homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4570766_uploaded_image1_1706701907.34.jpeg
1707687761-824;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4570743;Baskets  homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4570766_uploaded_image1_1706701907.34.jpeg
1707687768-825;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4570766;Baskets homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4570766_uploaded_image1_1706701907.34.jpeg
1707687777-826;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-4586294;Chaussures Nike;6 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4586294_uploaded_image1_1707486488.jpg
1707687782-827;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4576768;Chaussures homme;30 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687788-828;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2jours;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4576795;Chaussures homme;30 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687794-829;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border1jour;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4587556;Chaussures homme;10 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4587556_uploaded_image1_1707568258.jpg
1707687799-830;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border1jour;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-converse-all-star-4587706;Chaussures Converse All Star;25 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4587706_uploaded_image1_1707573509.jpg
1707687806-831;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border1jour;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4573829;Chaussures homme;6 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687812-832;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border1jour;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4573839;Chaussures homme;6 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687817-833;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border1jour;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4573850;Chaussures homme;5 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687822-834;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border10heures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-coupe-4588669;Chaussures All Star coupé;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588669_uploaded_image1_1707646539.jpg
1707687827-835;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border10heures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4588670;Chaussures homme;10 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687832-836;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border10heures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4588673;Chaussures homme;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687838-837;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border10heures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4588679;Chaussures homme;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588679_uploaded_image1_1707647011.jpg
1707687843-838;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border9heures;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-montants-crampons-4565046;Baskets Nike Montants - Crampons;35 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4565046_uploaded_image1_1706352571.jpg
1707687848-839;https://sn.coinafrique.com/categorie/chaussures-homme?page=1;favorite_border2heures;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-cuire-4589206;Sandales cuire;8 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_4589206_uploaded_image1_1707675483.jpg
1707686479-672;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4483240;Chaussures homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707686491-673;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4483239;Chaussures homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707686498-674;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4483242;Chaussures homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707686508-675;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4483244;Chaussures homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4544916_uploaded_image1_1705254760.jpg
1707686515-676;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4523366;Chaussures homme;7 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4523366_uploaded_image1_1704205595.jpg
1707686523-677;https://sn.coinafrique.com/categorie/chaussures-homme?page=2;favorite_border1mois;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4523563;Chaussures  Jordan;19 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4523563_uploaded_image1_1704211980.jpg
